order_date,order_year,order_month,invoice,customer_id,description,quantity,unit_price,total_cost,sales_bracket,stockcode,invoicedate,price,country
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,CHRISTMAS CRAFT LITTLE FRIENDS,10,2.1,21.0,medium,22144,2011-12-04 11:55:00,2.1,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,PAPER CHAIN KIT 50'S CHRISTMAS ,8,2.95,23.6,medium,22086,2011-12-04 11:55:00,2.95,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,PAPER CHAIN KIT VINTAGE CHRISTMAS,8,2.95,23.6,medium,22910,2011-12-04 11:55:00,2.95,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,RED RETROSPOT OVEN GLOVE ,1,1.25,1.25,low,21154,2011-12-04 11:55:00,1.25,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,WALL ART ANIMALS AND NATURE ,1,3.75,3.75,low,23527,2011-12-04 11:55:00,3.75,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,WALL ART HORSE & PONY ,1,3.75,3.75,low,23524,2011-12-04 11:55:00,3.75,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,WALL ART TREASURE AHOY ,1,3.75,3.75,low,23523,2011-12-04 11:55:00,3.75,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,WALL ART BUFFALO BILL ,1,3.75,3.75,low,23525,2011-12-04 11:55:00,3.75,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,HAND WARMER RED LOVE HEART,4,2.1,8.4,low,23439,2011-12-04 11:55:00,2.1,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,HAND WARMER BIRD DESIGN,5,2.1,10.5,medium,22867,2011-12-04 11:55:00,2.1,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,HAND WARMER RED LOVE HEART,2,2.1,4.2,low,23439,2011-12-04 11:55:00,2.1,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,HAND WARMER OWL DESIGN,6,2.1,12.6,medium,22865,2011-12-04 11:55:00,2.1,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,SET 36 COLOUR PENCILS LOVE LONDON,16,1.25,20.0,medium,23369,2011-12-04 11:55:00,1.25,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,SET 36 COLOUR PENCILS DOLLY GIRL,16,1.25,20.0,medium,23372,2011-12-04 11:55:00,1.25,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,WALL ART KEEP CALM ,6,4.15,24.9,medium,23543,2011-12-04 11:55:00,4.15,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,36 PENCILS TUBE SKULLS,16,1.25,20.0,medium,20978,2011-12-04 11:55:00,1.25,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,SET 36 COLOURING PENCILS DOILY,16,1.25,20.0,medium,23370,2011-12-04 11:55:00,1.25,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,SET 36 COLOUR PENCILS SPACEBOY ,16,1.25,20.0,medium,23371,2011-12-04 11:55:00,1.25,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,CLOTHES PEGS RETROSPOT PACK 24 ,6,1.65,9.9,low,22558,2011-12-04 11:55:00,1.65,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,WOODEN UNION JACK BUNTING,6,5.95,35.7,medium,22499,2011-12-04 11:55:00,5.95,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,VINTAGE DOILY JUMBO BAG RED ,20,2.08,41.6,medium,23582,2011-12-04 11:55:00,2.08,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,JUMBO BAG VINTAGE DOILY ,20,2.08,41.6,medium,23203,2011-12-04 11:55:00,2.08,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,JUMBO BAG PAISLEY PARK,20,2.08,41.6,medium,23581,2011-12-04 11:55:00,2.08,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,WOODEN ROUNDERS GARDEN SET ,2,9.95,19.9,medium,22607,2011-12-04 11:55:00,9.95,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,BAKING SET 9 PIECE RETROSPOT ,4,4.95,19.8,medium,22138,2011-12-04 11:55:00,4.95,United Kingdom
2011-04-12 11:55:00,2011,2011-04,580402,13536.0,GARDENERS KNEELING PAD CUP OF TEA ,48,1.45,69.6,medium,23300,2011-12-04 11:55:00,1.45,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,SOMBRERO ,4,1.95,7.8,low,62018,2011-12-04 11:56:00,1.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,STOOL HOME SWEET HOME ,2,12.5,25.0,medium,23427,2011-12-04 11:56:00,12.5,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,BOTANICAL GARDENS WALL CLOCK ,1,25.0,25.0,medium,23485,2011-12-04 11:56:00,25.0,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,POMPOM CURTAIN,5,1.95,9.75,low,84356,2011-12-04 11:56:00,1.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,CREAM CUPID HEARTS COAT HANGER,8,4.15,33.2,medium,84406B,2011-12-04 11:56:00,4.15,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,HOME SWEET HOME METAL SIGN ,2,2.95,5.9,low,21164,2011-12-04 11:56:00,2.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,OPEN CLOSED METAL SIGN,2,4.95,9.9,low,21770,2011-12-04 11:56:00,4.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,LANTERN CREAM GAZEBO ,5,4.95,24.75,medium,22784,2011-12-04 11:56:00,4.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,TRIPLE HOOK ANTIQUE IVORY ROSE,3,3.29,9.87,low,23146,2011-12-04 11:56:00,3.29,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,SINGLE ANTIQUE ROSE HOOK IVORY,4,1.45,5.8,low,23147,2011-12-04 11:56:00,1.45,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,ENCHANTED BIRD COATHANGER 5 HOOK,6,4.65,27.9,medium,84792,2011-12-04 11:56:00,4.65,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,GAOLERS KEYS DECORATIVE GARDEN ,2,3.75,7.5,low,21745,2011-12-04 11:56:00,3.75,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,LANDMARK FRAME COVENT GARDEN ,1,12.5,12.5,medium,23556,2011-12-04 11:56:00,12.5,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,LANDMARK FRAME NOTTING HILL ,2,12.5,25.0,medium,23555,2011-12-04 11:56:00,12.5,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,LANDMARK FRAME LONDON BRIDGE ,2,12.5,25.0,medium,23558,2011-12-04 11:56:00,12.5,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,LANDMARK FRAME CAMDEN TOWN ,2,12.5,25.0,medium,23553,2011-12-04 11:56:00,12.5,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,LANDMARK FRAME OXFORD STREET,1,12.5,12.5,medium,23554,2011-12-04 11:56:00,12.5,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,TRIPLE PHOTO FRAME CORNICE ,2,9.95,19.9,medium,22767,2011-12-04 11:56:00,9.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,MIRROR CORNICE,1,14.95,14.95,medium,22770,2011-12-04 11:56:00,14.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,LARGE ANTIQUE WHITE PHOTO FRAME,2,7.9,15.8,medium,23092,2011-12-04 11:56:00,7.9,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,VINTAGE CREAM DOG FOOD CONTAINER,2,8.5,17.0,medium,22844,2011-12-04 11:56:00,8.5,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,VINTAGE CREAM CAT FOOD CONTAINER,2,6.35,12.7,medium,22845,2011-12-04 11:56:00,6.35,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,DOG BOWL VINTAGE CREAM,2,4.25,8.5,low,22852,2011-12-04 11:56:00,4.25,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,CAT BOWL VINTAGE CREAM,2,3.25,6.5,low,22853,2011-12-04 11:56:00,3.25,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,TV DINNER TRAY DOLLY GIRL,1,1.95,1.95,low,22472,2011-12-04 11:56:00,1.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,TV DINNER TRAY VINTAGE PAISLEY,1,1.95,1.95,low,22473,2011-12-04 11:56:00,1.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,EMPIRE UNION JACK TV DINNER TRAY,3,1.95,5.85,low,22476,2011-12-04 11:56:00,1.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,WOODEN PICTURE FRAME WHITE FINISH,6,2.95,17.7,medium,82482,2011-12-04 11:56:00,2.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,WOODEN FRAME ANTIQUE WHITE ,6,2.95,17.7,medium,82494L,2011-12-04 11:56:00,2.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,PHOTO FRAME 3 CLASSIC HANGING,4,9.95,39.8,medium,22796,2011-12-04 11:56:00,9.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,CAKE STAND WHITE TWO TIER LACE,2,2.95,5.9,low,22215,2011-12-04 11:56:00,2.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,SEWING BOX RETROSPOT DESIGN ,8,3.95,31.6,medium,22509,2011-12-04 11:56:00,3.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,3 DRAWER ANTIQUE WHITE WOOD CABINET,8,8.95,71.6,medium,82486,2011-12-04 11:56:00,8.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,LARGE WHITE HEART OF WICKER,3,2.95,8.85,low,23322,2011-12-04 11:56:00,2.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,WOOD 2 DRAWER CABINET WHITE FINISH,8,6.95,55.6,medium,82483,2011-12-04 11:56:00,6.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,WOOD BLACK BOARD ANT WHITE FINISH,2,7.95,15.9,medium,82484,2011-12-04 11:56:00,7.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,PARISIENNE KEY CABINET ,2,5.75,11.5,medium,23110,2011-12-04 11:56:00,5.75,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,HOME BUILDING BLOCK WORD,2,6.25,12.5,medium,21754,2011-12-04 11:56:00,6.25,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,WELCOME  WOODEN BLOCK LETTERS,2,9.95,19.9,medium,22120,2011-12-04 11:56:00,9.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,PEACE WOODEN BLOCK LETTERS,11,1.95,21.45,medium,22119,2011-12-04 11:56:00,1.95,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,LOVE BUILDING BLOCK WORD,4,6.25,25.0,medium,21755,2011-12-04 11:56:00,6.25,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,BATH BUILDING BLOCK WORD,1,6.25,6.25,low,21756,2011-12-04 11:56:00,6.25,United Kingdom
2011-04-12 11:56:00,2011,2011-04,580403,17858.0,JOY WOODEN BLOCK LETTERS,4,1.25,5.0,low,22118,2011-12-04 11:56:00,1.25,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,0.83,13.28,medium,23271,2011-12-04 12:01:00,0.83,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,EMBOSSED GLASS TEALIGHT HOLDER,12,1.25,15.0,medium,22460,2011-12-04 12:01:00,1.25,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,VICTORIAN GLASS HANGING T-LIGHT,6,1.95,11.7,medium,22178,2011-12-04 12:01:00,1.95,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,SET OF 3 REGENCY CAKE TINS,4,4.95,19.8,medium,23245,2011-12-04 12:01:00,4.95,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,SET OF 4 KNICK KNACK TINS POPPIES,6,4.15,24.9,medium,23239,2011-12-04 12:01:00,4.15,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,PACK 3 BOXES BIRD PANETTONE ,12,1.95,23.4,medium,22813,2011-12-04 12:01:00,1.95,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,1.65,19.8,medium,23190,2011-12-04 12:01:00,1.65,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,POPPY'S PLAYHOUSE LIVINGROOM ,6,2.1,12.6,medium,22746,2011-12-04 12:01:00,2.1,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,POPPY'S PLAYHOUSE KITCHEN,6,2.1,12.6,medium,22748,2011-12-04 12:01:00,2.1,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,TREASURE ISLAND BOOK BOX,8,2.25,18.0,medium,23177,2011-12-04 12:01:00,2.25,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,GYMKHANA TREASURE BOOK BOX,8,2.25,18.0,medium,23194,2011-12-04 12:01:00,2.25,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,TREASURE TIN GYMKHANA DESIGN,6,2.08,12.48,medium,23241,2011-12-04 12:01:00,2.08,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,TREASURE TIN BUFFALO BILL ,6,2.08,12.48,medium,23242,2011-12-04 12:01:00,2.08,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,VINTAGE SNAP CARDS,12,0.85,10.2,medium,21790,2011-12-04 12:01:00,0.85,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,SET 12 COLOUR PENCILS SPACEBOY ,24,0.65,15.6,medium,23367,2011-12-04 12:01:00,0.65,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,SPACEBOY BEAKER,12,1.25,15.0,medium,23346,2011-12-04 12:01:00,1.25,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0,SET 12 COLOUR PENCILS DOLLY GIRL ,24,0.65,15.6,medium,23368,2011-12-04 12:01:00,0.65,United Kingdom
2011-04-12 12:01:00,2011,2011-04,580404,13596.0, DOLLY GIRL BEAKER,12,1.25,15.0,medium,23345,2011-12-04 12:01:00,1.25,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0,BAKING SET SPACEBOY DESIGN,3,4.95,14.85,medium,22617,2011-12-04 12:02:00,4.95,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0,GUMBALL COAT RACK,6,2.55,15.3,medium,22467,2011-12-04 12:02:00,2.55,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0,PAPER LANTERN 9 POINT SNOW STAR,4,4.15,16.6,medium,23041,2011-12-04 12:02:00,4.15,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0,PAPER LANTERN 9 POINT SNOW STAR ,3,5.75,17.25,medium,23040,2011-12-04 12:02:00,5.75,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0,RABBIT NIGHT LIGHT,6,2.08,12.48,medium,23084,2011-12-04 12:02:00,2.08,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0,ASSORTED COLOUR MINI CASES,4,7.95,31.8,medium,20749,2011-12-04 12:02:00,7.95,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0,RED RETROSPOT MINI CASES,2,7.95,15.9,medium,20750,2011-12-04 12:02:00,7.95,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0,6 RIBBONS EMPIRE  ,12,1.65,19.8,medium,22076,2011-12-04 12:02:00,1.65,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0,VINTAGE DOILY DELUXE SEWING KIT ,3,5.95,17.85,medium,23494,2011-12-04 12:02:00,5.95,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0,CHILDS BREAKFAST SET CIRCUS PARADE,2,8.5,17.0,medium,22636,2011-12-04 12:02:00,8.5,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0, SPACEBOY BABY GIFT SET,1,16.95,16.95,medium,23007,2011-12-04 12:02:00,16.95,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0,TOTE BAG I LOVE LONDON,12,2.1,25.2,medium,22902,2011-12-04 12:02:00,2.1,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0,DOLLY GIRL BABY GIFT SET,1,16.95,16.95,medium,23008,2011-12-04 12:02:00,16.95,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0,HEARTS GIFT TAPE,12,0.65,7.8,low,21879,2011-12-04 12:02:00,0.65,United Kingdom
2011-04-12 12:02:00,2011,2011-04,580405,14720.0,CIRCUS PARADE BABY GIFT SET,1,16.95,16.95,medium,23010,2011-12-04 12:02:00,16.95,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,SET 6 PAPER TABLE LANTERN HEARTS ,12,3.75,45.0,medium,23082,2011-12-04 12:08:00,3.75,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,AIRLINE BAG VINTAGE JET SET RED,2,4.25,8.5,low,22374,2011-12-04 12:08:00,4.25,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,TRADITIONAL WOODEN SKIPPING ROPE,4,1.45,5.8,low,21891,2011-12-04 12:08:00,1.45,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,MINI FUNKY DESIGN TAPES,6,0.85,5.1,low,10125,2011-12-04 12:08:00,0.85,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,4 TRADITIONAL SPINNING TOPS,20,1.45,29.0,medium,22620,2011-12-04 12:08:00,1.45,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,MULTI COLOUR SILVER T-LIGHT HOLDER,24,0.85,20.4,medium,84945,2011-12-04 12:08:00,0.85,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,FOLDING BUTTERFLY MIRROR HOT PINK ,4,0.83,3.32,low,23280,2011-12-04 12:08:00,0.83,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,FOLDING BUTTERFLY MIRROR IVORY ,4,0.83,3.32,low,23282,2011-12-04 12:08:00,0.83,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,FOLDING BUTTERFLY MIRROR RED  ,4,0.83,3.32,low,23281,2011-12-04 12:08:00,0.83,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,GUMBALL COAT RACK,12,2.55,30.6,medium,22467,2011-12-04 12:08:00,2.55,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,6 RIBBONS EMPIRE  ,5,0.39,1.95,low,22076,2011-12-04 12:08:00,0.39,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,CHILDREN'S CIRCUS PARADE MUG,6,1.65,9.9,low,22973,2011-12-04 12:08:00,1.65,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,RABBIT NIGHT LIGHT,12,2.08,24.96,medium,23084,2011-12-04 12:08:00,2.08,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,RED TOADSTOOL LED NIGHT LIGHT,4,1.65,6.6,low,21731,2011-12-04 12:08:00,1.65,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,STARS GIFT TAPE ,12,0.65,7.8,low,21883,2011-12-04 12:08:00,0.65,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,GIRAFFE WOODEN RULER,8,1.95,15.6,medium,22991,2011-12-04 12:08:00,1.95,United Kingdom
2011-04-12 12:08:00,2011,2011-04,580419,16283.0,REVOLVER WOODEN RULER ,10,1.95,19.5,medium,22992,2011-12-04 12:08:00,1.95,United Kingdom
2011-04-12 12:13:00,2011,2011-04,580431,13822.0,HEART DECORATION WITH PEARLS ,12,0.85,10.2,medium,22156,2011-12-04 12:13:00,0.85,United Kingdom
2011-04-12 12:13:00,2011,2011-04,580431,13822.0,ENGLISH ROSE NOTEBOOK A7 SIZE,16,0.42,6.72,low,84536A,2011-12-04 12:13:00,0.42,United Kingdom
2011-04-12 12:13:00,2011,2011-04,580431,13822.0,AGED GLASS SILVER T-LIGHT HOLDER,12,0.65,7.8,low,21326,2011-12-04 12:13:00,0.65,United Kingdom
2011-04-12 12:13:00,2011,2011-04,580431,13822.0,ZINC METAL HEART DECORATION,12,1.25,15.0,medium,84836,2011-12-04 12:13:00,1.25,United Kingdom
2011-04-12 12:13:00,2011,2011-04,580431,13822.0,HANGING BAUBLE T-LIGHT HOLDER SMALL,59,2.1,123.9,high,20893,2011-12-04 12:13:00,2.1,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,MINI CAKE STAND  HANGING STRAWBERY,16,0.39,6.24,low,22055,2011-12-04 12:14:00,0.39,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,LARGE CAKE STAND  HANGING STRAWBERY,8,2.95,23.6,medium,22061,2011-12-04 12:14:00,2.95,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,CERAMIC PLATE STRAWBERRY DESIGN,16,0.39,6.24,low,22057,2011-12-04 12:14:00,0.39,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,CERAMIC STRAWBERRY DESIGN MUG,24,0.39,9.36,low,22059,2011-12-04 12:14:00,0.39,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,CERAMIC BOWL WITH STRAWBERRY DESIGN,18,0.79,14.22,medium,22063,2011-12-04 12:14:00,0.79,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,PIZZA PLATE IN BOX,8,1.25,10.0,low,22107,2011-12-04 12:14:00,1.25,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,CAKE STAND LOVEBIRD 2 TIER PINK,12,2.95,35.4,medium,22221,2011-12-04 12:14:00,2.95,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,CAKE STAND LOVEBIRD 2 TIER WHITE,12,2.95,35.4,medium,22220,2011-12-04 12:14:00,2.95,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,CERAMIC STRAWBERRY CAKE MONEY BANK,36,0.39,14.04,medium,22646,2011-12-04 12:14:00,0.39,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,CERAMIC CHERRY CAKE MONEY BANK,36,0.39,14.04,medium,22644,2011-12-04 12:14:00,0.39,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,CERAMIC HEART FAIRY CAKE MONEY BANK,36,0.39,14.04,medium,22645,2011-12-04 12:14:00,0.39,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,CERAMIC LOVE HEART MONEY BANK,36,0.39,14.04,medium,22647,2011-12-04 12:14:00,0.39,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,PINK/WHITE CHRISTMAS TREE 60CM,48,0.65,31.2,medium,35598D,2011-12-04 12:14:00,0.65,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,BLACK CHRISTMAS TREE 120CM,72,1.95,140.4,high,35599B,2011-12-04 12:14:00,1.95,United Kingdom
2011-04-12 12:14:00,2011,2011-04,580432,13153.0,PINK AND WHITE CHRISTMAS TREE 120CM,40,2.95,118.0,high,35599D,2011-12-04 12:14:00,2.95,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,THREE MINI HANGING FRAMES,1,4.15,4.15,low,23454,2011-12-04 12:17:00,4.15,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,CERAMIC STRAWBERRY CAKE MONEY BANK,1,0.39,0.39,low,22646,2011-12-04 12:17:00,0.39,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,CERAMIC HEART FAIRY CAKE MONEY BANK,3,0.39,1.17,low,22645,2011-12-04 12:17:00,0.39,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,CERAMIC HEART FAIRY CAKE MONEY BANK,2,0.39,0.78,low,22645,2011-12-04 12:17:00,0.39,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,CERAMIC STRAWBERRY CAKE MONEY BANK,2,0.39,0.78,low,22646,2011-12-04 12:17:00,0.39,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,CHOCOLATE THIS WAY METAL SIGN,1,2.1,2.1,low,21908,2011-12-04 12:17:00,2.1,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,METAL SIGN DROP YOUR PANTS,1,2.89,2.89,low,23426,2011-12-04 12:17:00,2.89,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,LARGE WHITE HEART OF WICKER,1,2.95,2.95,low,23322,2011-12-04 12:17:00,2.95,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,DECORATIVE WICKER HEART MEDIUM,1,1.25,1.25,low,23330,2011-12-04 12:17:00,1.25,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,IVORY WICKER HEART MEDIUM,2,1.25,2.5,low,23333,2011-12-04 12:17:00,1.25,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,SMALL WHITE HEART OF WICKER,2,1.65,3.3,low,23321,2011-12-04 12:17:00,1.65,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,WOOD 2 DRAWER CABINET WHITE FINISH,1,6.95,6.95,low,82483,2011-12-04 12:17:00,6.95,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,3 DRAWER ANTIQUE WHITE WOOD CABINET,1,8.95,8.95,low,82486,2011-12-04 12:17:00,8.95,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,DECORATIVE WICKER HEART MEDIUM,1,1.25,1.25,low,23330,2011-12-04 12:17:00,1.25,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,DECORATIVE WICKER HEART LARGE,1,1.65,1.65,low,23329,2011-12-04 12:17:00,1.65,United Kingdom
2011-04-12 12:17:00,2011,2011-04,580434,17114.0,HOME SWEET HOME KEY HOLDER,1,6.25,6.25,low,23406,2011-12-04 12:17:00,6.25,United Kingdom
